created_at,time_slot,is_simulation,direction,geom,speed_kmh,mapbox_speed,waze_speed,inner_speed,outer_speed,base_eta_min,congestion_percent,jam_factor,bottleneck_ratio,severity_status,severity_index,data_confidence,rain_mm,temperature,wind_speed,visibility_km,uv_index,weather_condition,aqi,pm2_5,pm10,co_level,no2_level
2026-03-24T03:27:20.484465+06:00,Off-Peak / Night,False,North (Mirpur-11 to 10),POINT(90.365443 23.818833),31.02,35.43,20.72,35.67,26.37,2.4,11.4,1.14,1.24,Free Flow,0,0.65,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:27:20.484465+06:00,Off-Peak / Night,False,South (Kazipara to 10),POINT(90.373516 23.795476),19.44,16.53,26.23,22.36,16.52,2.4,44.5,4.45,0.78,Normal,1,0.8,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:27:20.484465+06:00,Off-Peak / Night,False,East (Mirpur-14 to 10),POINT(90.380476 23.801368),19.36,20.24,17.31,22.26,16.46,2.5,44.7,4.47,0.77,Normal,1,0.95,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:27:20.484465+06:00,Off-Peak / Night,False,West (Mirpur-1 to 10),POINT(90.357905 23.801584),20.53,19.5,22.93,23.61,17.45,2.3,41.3,4.13,0.82,Normal,1,0.95,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:48:55.704244+06:00,Off-Peak / Night,False,North (Mirpur-11 to 10),POINT(90.365443 23.818833),32.21,37.14,20.72,37.04,27.38,2.4,8.0,0.8,1.29,Free Flow,0,0.65,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:48:55.704244+06:00,Off-Peak / Night,False,South (Kazipara to 10),POINT(90.373516 23.795476),23.23,21.95,26.23,26.71,19.75,2.4,33.6,3.36,0.93,Normal,1,0.95,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:48:55.704244+06:00,Off-Peak / Night,False,East (Mirpur-14 to 10),POINT(90.380476 23.801368),22.97,25.4,17.31,26.42,19.52,2.5,34.4,3.44,0.92,Normal,1,0.8,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T03:48:55.704244+06:00,Off-Peak / Night,False,West (Mirpur-1 to 10),POINT(90.357905 23.801584),24.25,24.82,22.93,27.89,20.61,2.3,30.7,3.07,0.97,Normal,1,0.95,0.0,22.1,5.0,10.0,0.0,Clear,4,122.35,126.55,634.85,104.55
2026-03-24T04:16:36.974669+06:00,Off-Peak / Night,False,North (Mirpur-11 to 10),POINT(90.365443 23.818833),30.81,35.13,20.72,35.43,26.19,2.4,12.0,1.2,1.23,Free Flow,0,0.65,0.0,21.7,4.0,10.0,0.0,Clear,4,114.45,118.45,619.85,91.65
2026-03-24T04:16:36.974669+06:00,Off-Peak / Night,False,South (Kazipara to 10),POINT(90.373516 23.795476),29.53,30.94,26.23,33.96,25.1,2.4,15.6,1.56,1.18,Free Flow,0,0.95,0.0,21.7,4.0,10.0,0.0,Clear,4,114.45,118.45,619.85,91.65
2026-03-24T04:16:36.974669+06:00,Off-Peak / Night,False,East (Mirpur-14 to 10),POINT(90.380476 23.801368),28.2,32.86,17.31,32.43,23.97,2.5,19.4,1.94,1.13,Free Flow,0,0.65,0.0,21.7,4.0,10.0,0.0,Clear,4,114.45,118.45,619.85,91.65
2026-03-24T04:16:36.974669+06:00,Off-Peak / Night,False,West (Mirpur-1 to 10),POINT(90.357905 23.801584),28.53,30.93,22.93,32.81,24.25,2.3,18.5,1.85,1.14,Free Flow,0,0.8,0.0,21.7,4.0,10.0,0.0,Clear,4,114.45,118.45,619.85,91.65
